ID;EMPRESA;CATEGORIA;DETALHE;IMPACTO;ACAO_RECOMENDADA
"322";"ARMADA REAL SEGURANÇA PATRIMONIAL LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"323";"PENHA PAPEIS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"324";"ROSSET ARTES GRAFICAS E EDITORA S.A";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"325";"UNICA SOROCABA VIGILANCIA E SEGUROS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"326";"RF ATACADO DE ALIMENTOS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"329";"KATIA CILENE CARNEIRO DE OLIVEIRA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"330";"SPEEDMAIS SOLUCOES LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"331";"FAST SHOP S.A";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"332";"STEFANINI CONSULTORIA E ASSESSORIA EM INFORMATICA SA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"335";"NUTRISERVICE REFEICOES COLETIVAS LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"336";"SINTRACARGAS PE- SIND DOS TRAB EM TRANSP ROD CARGA DO RECIFE E DA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"337";"SIND EMP ENT CULT RECR ASSIS SOC ORIEN FORM PROF EST PE";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"338";"USINA DESIGN INDUSTRIA E COMERCIO DE ILUMINACAO LIMITADA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"339";"ALPHA COLOR S/A- ETIQUETAS E ROTULOS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"341";"R2M EQUIPAMENTOS PARA CONSTRUÇÃO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"342";"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE EDUCAÇÃO E ECONOMIA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"345";"CONTERP";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"347";"GRUPO FALLCON";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"348";"INDUSTRIA DE BEBIDAS SÃO MIGUEL LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"349";"JAPURÁ PNEUS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"350";"MADERO INDUSTRIA E COMERCIO S.A.";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"351";"COMERCIAL DE FERRAGENS SÃO LUIS LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"352";"MULTI IMAGEM LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"353";"LIMIAR SERVIÇOS DE CARGA E LIMPEZA E PAISAGISTICOS LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"354";"PEREIRA FABRICA DE CONFEFCOES LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"355";"MAXTEC SERVIÇOS GERAIS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"356";"RC NUTRY ALIMENTAÇÃO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"358";"RIA HOTELARIA SUSTENTAVEL LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"360";"SB SAUDE";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"361";"COFEL COMERCIAL DE FERRAGENS CRUZALMENTE LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"362";"IJ RIBEIRO CONSTRUÇÃO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"363";"YACHT CLUBE DA BAHIA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"365";"BYD AUTO DO BRASIL LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"366";"MEM SERVIÇOS DE LIMPEZA E CONSERVAÇAO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"369";"G5 SOLUCOES LOGISTIC E TRANSPORTE LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"370";"INFINITY SERVICOS E GESTAO EMPRESARIAL LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"371";"DBL INDÚSTRIA E COMERCIO DE BEBIDAS E EMBALAGENS";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"372";"MULTICRED PROMOTORA DE VENDAS E SERVIÇOS LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"375";"NEWCON SERVICOS TECNICOS E MANUTENCAO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"376";"COOTRELUZ COOPERATIVA DE TRANSPORTE DE PASSAGEIROS E ESCOLARES LUZ";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"377";"MensalidadeIPAR";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"378";"BOMPLASTIL EMBALAGENS LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"381";"MR SAM LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"383";"SHOPPER COMERCIO ALIMENTICIO LTDA";"Faixas Etárias Vazias";"Qnt_Faixa_Etaria: ""(vazio)"", Faixa_Etaria: ""(vazio)""";"Proposta sem discriminação de faixas etárias; cálculo baseado apenas no total de vidas consolidado";"Manter vazio; cadastrar faixas somente se fornecidas formalmente pelo corretor"
"187";"INDUSTRIA DE BEBIDAS SAO MIGUEL LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"364";"BIONICA TRANSPORTE E TURISMO MARITIMO REGIONAL LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"367";"OEC";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"56c1577d";"ALSA FORT SEGURANÇA LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"7c77cdc8";"FUNDACAO EDUCACIONAL JOAO RAMALHO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"77fddf85";"LV CASTRO ENGENHARIA E INSPECAO INDUSTRIAL EIRELI";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"2f10e8b7";"CHEIRO DE PAO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"840ba689";"MITRA DIOSESANA DE CAMPO LIMPO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"e3b34f17";"EDIFICIO MANSÃO PROFESSOR JOSE SILVEIRA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"dd85474f";"ORGUS INDUSTRIA E COMERCIO LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"385";"18.408.431 BRAYAN QUILES PIOVESAN";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"386";"21.677.735 MANOELA MENESES GOMES";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"387";"23.330.500 LEILA SANTANA DE CARVALHO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"388";"23.424.786 ANA MARIA MORAES DE OLIVEIRA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"389";"23.531.987 MARINA COSTA FERREIRA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"390";"24.234.622 GILMAR DE JESUS MENDES";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
